age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
33,technician,divorced,12,0,0,0,nov,tue,70,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
39,admin.,single,16,1,1,0,nov,wed,457,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
33,services,single,12,1,0,1,may,fri,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
38,blue-collar,married,9,0,1,0,apr,mon,276,2,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0
46,unemployed,divorced,9,0,0,1,jun,wed,283,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
33,services,married,17,0,0,1,sep,mon,5,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,0
26,services,single,12,0,0,0,may,wed,119,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
33,technician,married,17,1,0,1,may,wed,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
43,management,married,12,0,0,1,jun,wed,48,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
41,services,married,12,1,1,1,may,tue,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,admin.,married,12,0,0,0,nov,mon,148,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
35,blue-collar,married,9,1,0,1,jun,fri,288,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
44,blue-collar,married,9,0,0,0,jul,mon,304,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
49,blue-collar,single,4,1,0,1,may,wed,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,admin.,divorced,16,1,0,0,aug,thu,46,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
26,admin.,single,16,0,1,0,jun,fri,91,2,6,1,success,-1.7,94.055,-39.8,0.732,4991.6,0
25,blue-collar,single,4,1,0,1,may,fri,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
62,housemaid,married,4,1,0,0,nov,thu,443,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
41,admin.,single,12,1,1,1,may,wed,166,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
37,blue-collar,married,12,0,0,1,jun,tue,138,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33,housemaid,married,9,1,0,0,aug,fri,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
57,admin.,married,12,1,0,0,aug,mon,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
32,services,single,12,0,0,0,nov,wed,265,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
37,services,married,12,0,1,0,jul,tue,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
52,admin.,single,9,0,0,1,may,wed,264,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
42,admin.,married,16,1,0,0,nov,mon,375,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
39,self-employed,married,16,0,0,0,nov,wed,199,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
56,admin.,married,16,0,0,0,jul,fri,139,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
37,blue-collar,single,9,0,0,0,jul,fri,1081,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
29,technician,single,16,1,0,0,aug,fri,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39,admin.,married,16,1,0,0,aug,wed,117,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
41,admin.,married,16,0,0,0,aug,thu,12,13,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
36,self-employed,married,12,1,0,0,aug,mon,130,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
48,blue-collar,married,6,1,0,1,jun,fri,10,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
48,services,divorced,12,1,1,0,jul,tue,191,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
31,services,married,16,1,0,1,may,wed,165,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
24,student,single,12,1,1,1,may,fri,103,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
42,blue-collar,married,6,0,1,1,jun,wed,292,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
27,services,married,12,1,0,0,jul,fri,110,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
85,housemaid,married,4,0,0,0,apr,tue,166,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0
58,admin.,divorced,16,0,0,1,may,wed,245,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
41,blue-collar,divorced,9,0,0,1,may,tue,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,services,divorced,12,0,0,0,nov,tue,119,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
43,unemployed,married,9,1,0,0,may,fri,105,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
52,blue-collar,married,9,1,0,1,may,wed,263,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
29,admin.,married,16,0,0,0,jul,thu,37,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34,admin.,married,16,0,0,0,jul,wed,198,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
55,blue-collar,divorced,4,1,0,0,apr,thu,164,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,0
25,technician,single,17,1,1,1,may,tue,243,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
57,retired,single,16,1,0,0,jul,fri,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,entrepreneur,married,4,0,0,1,may,wed,214,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,services,married,12,1,1,1,jun,wed,146,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
47,management,married,4,0,0,1,jun,wed,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
48,admin.,single,12,0,1,0,jul,fri,18,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
29,admin.,married,12,1,0,0,jul,mon,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
41,admin.,single,17,0,0,0,aug,mon,139,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
39,admin.,married,12,0,0,1,may,fri,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
32,admin.,single,16,0,0,0,apr,thu,670,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
33,services,single,12,0,0,0,may,mon,503,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
55,technician,married,4,1,0,1,may,fri,316,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
40,blue-collar,divorced,9,0,0,0,nov,fri,74,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
32,admin.,single,16,0,0,0,aug,wed,327,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
30,admin.,single,16,1,1,0,apr,tue,178,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0
54,services,married,9,1,1,0,nov,mon,175,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0
53,management,married,16,1,0,0,nov,mon,536,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
35,blue-collar,divorced,9,1,0,1,may,fri,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
24,blue-collar,married,9,0,0,1,jun,tue,218,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
57,retired,married,16,1,0,1,may,tue,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
46,admin.,divorced,12,1,0,1,may,tue,354,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
34,admin.,married,16,0,0,0,aug,thu,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,admin.,married,12,1,0,0,nov,wed,90,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
36,management,married,16,0,0,0,may,thu,272,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
46,technician,divorced,17,0,0,0,aug,wed,516,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,unemployed,divorced,12,0,0,1,may,tue,349,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,blue-collar,single,12,1,0,0,may,wed,291,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
57,admin.,married,6,0,0,0,may,fri,259,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,0
30,admin.,single,12,1,1,0,jul,tue,254,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
35,blue-collar,single,12,1,0,1,may,wed,245,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
30,services,married,12,1,0,1,jun,tue,62,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
42,blue-collar,married,4,1,0,0,nov,mon,109,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
51,blue-collar,married,4,0,0,1,jun,thu,16,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
30,services,single,12,0,0,0,jul,tue,612,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
30,admin.,single,12,0,1,0,nov,fri,64,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
57,admin.,married,16,1,0,1,may,thu,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
35,blue-collar,married,17,1,0,0,nov,tue,172,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
26,technician,single,17,0,0,1,oct,mon,4,1,16,1,success,-1.1,94.601,-49.5,0.977,4963.6,0
35,blue-collar,married,17,1,0,0,nov,mon,345,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
58,retired,married,4,1,0,0,aug,wed,83,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
29,management,single,12,1,0,0,apr,thu,329,2,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,0
34,entrepreneur,single,16,1,0,0,may,thu,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
36,technician,single,17,1,0,0,nov,thu,61,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
28,blue-collar,single,9,0,0,0,may,thu,111,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
36,technician,divorced,17,1,0,0,aug,mon,282,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
40,blue-collar,married,6,0,0,0,nov,wed,104,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
37,technician,married,17,1,0,0,nov,tue,400,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
51,technician,married,17,1,0,0,aug,wed,300,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,technician,divorced,17,1,0,1,jun,tue,269,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32,admin.,single,12,0,0,1,may,tue,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
58,blue-collar,married,4,0,1,0,jul,thu,265,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,technician,married,16,0,0,0,aug,tue,99,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
37,blue-collar,married,9,0,0,0,may,wed,225,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
37,unemployed,married,17,0,0,1,may,tue,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,blue-collar,married,12,0,1,1,may,tue,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
56,retired,married,17,0,0,1,may,fri,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
46,technician,divorced,16,0,1,0,jul,fri,165,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
44,admin.,married,9,1,1,0,may,thu,414,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
49,blue-collar,married,9,1,0,1,may,wed,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,management,married,16,0,1,1,may,tue,66,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,technician,single,17,0,0,0,aug,mon,370,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
72,retired,married,4,1,0,0,jul,mon,128,2,999,1,failure,-1.7,94.215,-40.3,0.87,4991.6,0
48,blue-collar,married,4,1,0,1,jun,fri,493,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
41,housemaid,married,12,1,0,0,jul,fri,440,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
32,services,married,12,0,0,0,jul,mon,44,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
34,blue-collar,married,4,1,0,0,apr,thu,570,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
26,blue-collar,single,12,1,1,0,jul,mon,110,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
51,blue-collar,divorced,9,0,0,0,may,wed,64,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
26,student,single,12,0,0,0,aug,fri,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0
51,admin.,married,16,1,0,0,nov,tue,275,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
50,blue-collar,married,4,1,0,1,jul,tue,119,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
42,admin.,married,17,0,1,0,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
36,admin.,married,16,0,0,0,aug,mon,86,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
29,admin.,married,16,0,0,0,dec,mon,77,3,999,1,failure,-3,92.713,-33,0.709,5023.5,0
57,housemaid,married,4,0,1,1,may,wed,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
56,technician,single,17,1,0,0,nov,tue,635,5,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
27,admin.,married,9,1,0,1,jun,tue,243,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
57,management,married,16,1,0,1,nov,fri,109,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
44,technician,single,17,0,0,1,may,mon,374,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
37,entrepreneur,divorced,16,0,1,0,jul,wed,362,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
42,services,married,12,0,0,0,aug,fri,205,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
35,unemployed,married,17,1,0,0,apr,thu,79,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
34,admin.,divorced,16,0,0,0,aug,wed,185,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
35,blue-collar,divorced,9,1,1,1,may,mon,400,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
34,technician,married,9,0,0,0,apr,mon,110,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
36,blue-collar,married,9,1,0,0,may,tue,415,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
49,technician,married,16,1,0,0,may,wed,89,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
41,technician,divorced,4,1,0,1,may,tue,725,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,management,single,16,1,0,0,may,wed,294,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
28,blue-collar,single,9,1,0,0,may,thu,226,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
31,services,married,16,1,0,0,aug,tue,159,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
31,technician,single,16,1,0,0,jul,mon,227,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,admin.,single,12,1,0,0,nov,fri,90,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
44,services,married,12,0,0,1,may,fri,324,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
47,admin.,married,16,1,0,1,may,fri,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
31,blue-collar,married,9,0,0,1,may,thu,362,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
31,services,single,12,1,0,1,nov,wed,88,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
44,blue-collar,married,17,1,0,1,jun,wed,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
40,admin.,divorced,16,1,0,1,may,tue,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,services,divorced,12,1,0,0,jul,thu,56,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,blue-collar,married,9,0,1,0,may,wed,343,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
37,technician,married,17,1,0,0,aug,fri,17,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
28,admin.,single,16,1,0,0,jul,wed,147,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
35,blue-collar,married,9,1,0,1,jun,fri,13,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
49,blue-collar,divorced,6,1,0,0,jul,mon,364,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
39,management,married,16,0,0,0,may,wed,825,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
50,blue-collar,single,4,0,0,1,may,thu,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
28,self-employed,married,9,1,0,0,may,fri,144,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
34,admin.,married,12,0,0,1,may,fri,172,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
38,technician,divorced,17,1,0,0,aug,fri,73,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37,self-employed,married,9,0,0,1,may,fri,327,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
48,admin.,divorced,16,0,0,0,aug,tue,58,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,admin.,single,16,1,0,0,apr,mon,143,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,0
36,management,married,16,0,0,0,may,fri,117,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
29,technician,single,17,0,0,0,nov,thu,308,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
48,technician,married,16,0,0,0,nov,tue,373,4,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
36,management,married,16,1,0,0,nov,wed,94,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
31,services,married,12,1,0,0,may,thu,128,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
42,blue-collar,married,6,1,0,1,may,mon,454,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
38,admin.,married,16,0,0,0,aug,mon,240,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
54,housemaid,married,4,0,0,1,jun,wed,221,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
31,admin.,single,12,1,0,0,aug,tue,243,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,0
29,blue-collar,single,6,1,0,1,jul,tue,151,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,0
47,management,married,17,0,0,1,may,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
39,services,divorced,6,0,0,1,jun,fri,512,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
35,self-employed,married,9,0,1,1,jun,tue,227,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,admin.,married,16,1,0,0,nov,fri,85,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
33,admin.,married,16,0,0,1,jun,tue,286,2,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,0
50,admin.,married,12,1,0,0,jul,mon,339,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
43,blue-collar,married,9,0,0,1,may,wed,111,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
53,services,married,12,1,0,0,jul,mon,153,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37,unemployed,married,17,1,0,0,nov,thu,318,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
20,entrepreneur,single,12,0,0,1,may,thu,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
46,admin.,married,16,1,1,0,jul,wed,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
54,management,married,6,1,1,1,may,tue,381,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
40,admin.,married,12,1,0,0,nov,wed,131,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
39,blue-collar,married,4,0,0,0,may,wed,272,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
31,admin.,married,12,1,0,0,jul,thu,244,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
42,blue-collar,divorced,4,0,0,1,may,tue,747,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
41,blue-collar,married,6,1,0,1,may,fri,160,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
57,management,married,16,1,0,0,nov,tue,93,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
56,housemaid,married,4,0,0,1,may,mon,182,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
57,services,married,12,0,0,0,may,mon,380,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
31,services,single,12,1,0,0,jul,thu,45,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
26,blue-collar,married,9,1,0,0,may,fri,11,8,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
32,technician,married,12,0,0,0,jul,thu,182,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
51,entrepreneur,married,9,1,0,1,may,tue,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
39,admin.,married,16,0,0,1,may,thu,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
36,admin.,married,12,1,0,1,jun,wed,335,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
36,admin.,married,16,0,1,0,may,mon,305,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
35,services,divorced,12,0,1,0,jul,mon,97,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
56,management,married,16,0,0,0,apr,tue,72,5,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
35,blue-collar,married,9,1,0,1,may,wed,298,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
44,admin.,married,9,0,0,0,may,wed,217,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
42,blue-collar,married,6,0,1,0,may,tue,431,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
34,blue-collar,married,12,1,0,1,may,fri,116,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,blue-collar,single,12,0,0,0,jul,thu,288,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
44,technician,single,12,0,0,1,may,wed,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,technician,married,17,1,0,0,jul,fri,13,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
35,technician,divorced,17,0,0,0,may,fri,169,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,0
37,technician,single,16,1,0,1,may,thu,199,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
30,blue-collar,married,9,1,0,0,may,fri,487,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
52,housemaid,married,4,1,0,0,aug,wed,20,24,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,self-employed,single,4,1,0,0,may,mon,180,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
29,blue-collar,single,9,1,0,0,nov,thu,249,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
49,blue-collar,divorced,4,0,0,0,aug,wed,96,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,technician,single,16,1,1,0,may,tue,69,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,0
33,blue-collar,married,12,1,0,0,may,fri,103,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
30,admin.,married,9,1,1,0,nov,thu,539,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
42,technician,married,9,0,0,1,jun,fri,100,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
52,blue-collar,married,4,1,0,1,jun,mon,140,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
43,blue-collar,married,4,1,0,0,jul,fri,101,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
30,blue-collar,married,9,0,1,1,may,wed,117,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
30,technician,single,17,1,0,0,nov,thu,127,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,0
37,blue-collar,married,4,1,0,0,may,fri,178,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
32,blue-collar,married,6,1,0,1,jul,wed,165,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,services,married,12,0,0,1,may,tue,342,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
48,blue-collar,married,9,1,0,0,jul,tue,97,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
49,technician,married,17,1,0,0,aug,thu,238,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
36,blue-collar,married,9,1,0,0,jul,thu,159,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
51,admin.,single,16,1,1,0,nov,fri,53,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
58,blue-collar,married,6,1,0,0,jul,thu,306,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
40,self-employed,married,16,1,0,0,aug,thu,155,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
50,blue-collar,married,4,1,0,1,jun,thu,152,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
59,retired,married,9,1,0,0,aug,tue,464,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
40,blue-collar,single,6,0,0,0,apr,fri,289,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
